data_feed_id,merchant_id,merchant_name,aw_product_id,aw_deep_link,aw_image_url,aw_thumb_url,category_id,category_name,brand_id,brand_name,merchant_product_id,merchant_category,ean,product_name,description,promotional_text,language,merchant_deep_link,merchant_image_url,delivery_time,currency,search_price,delivery_cost,in_stock,product_type,keywords
425,425,Post-a-Rose,21854267883,https://www.awin1.com/pclick.php?p=21854267883&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FDozen_Red_Rose_Handtied__________wi480he480moletterboxbgwhite.jpg&feedId=425&k=3beb08d1d05fbae1f2608ca1ea3f50c434b0a708,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FDozen_Red_Rose_Handtied__________wi480he480moletterboxbgwhite.jpg&feedId=425&k=3beb08d1d05fbae1f2608ca1ea3f50c434b0a708,393,Flowers,0,Post-a-Rose,PD-R12R,Flowers,5060147261202,"Dozen Deluxe Red Roses","One Dozen Sensational, fresh-cut, long-stemmed Red Roses.",,,https://www.post-a-rose.com/prod_cat/P_deluxe-red-roses_886_send-roses_1449.html,https://www.post-a-rose.com/prod_cat/images/Dozen_Red_Rose_Handtied__________wi480he480moletterboxbgwhite.jpg,"Next Day",GBP,34.99,0,1,main,"flowers, bouquet, roses"
425,425,Post-a-Rose,21854267881,https://www.awin1.com/pclick.php?p=21854267881&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FDeluxe_White_Roses_web_v1__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=a702323225146cb1b3940aac9d066b785496dcb5,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FDeluxe_White_Roses_web_v1__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=a702323225146cb1b3940aac9d066b785496dcb5,393,Flowers,0,Post-a-Rose,PD-R12W,Flowers,5060147262070,"Dozen Deluxe White Roses","A Dozen Deluxe White Rose Bouquet. Not only are these white roses simply stunning, but they are also the freshest white roses that your loved one will ever have received. Tied by hand with sprigs of eucalyptus and fern, at our incredibly low Post-a-Rose price.",,,https://www.post-a-rose.com/prod_cat/P_deluxe-white-roses_7735_send-roses_1449.html,https://www.post-a-rose.com/prod_cat/images/Deluxe_White_Roses_web_v1__________wi480he480moletterboxbgwhite.JPG,"Next Day",GBP,34.99,0,1,main,"flowers, bouquet, roses"
425,425,Post-a-Rose,21854267885,https://www.awin1.com/pclick.php?p=21854267885&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FDeluxe_Rose_Yellow__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=200af4f081c0273125efb023d59c44d8fb512a26,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FDeluxe_Rose_Yellow__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=200af4f081c0273125efb023d59c44d8fb512a26,393,Flowers,0,Post-a-Rose,PD-R12Y,Flowers,5060147262087,"Dozen Deluxe Yellow Roses","This bouquet of a dozen Golden Yellow Roses is sure to brighten someone's day. Hand-tied by our florists with seasonal lush foliage and delivered by guaranteed courier.",,,https://www.post-a-rose.com/prod_cat/P_deluxe-yellow-roses_878_send-roses_1449.html,https://www.post-a-rose.com/prod_cat/images/Deluxe_Rose_Yellow__________wi480he480moletterboxbgwhite.JPG,"Next Day",GBP,34.99,0,1,main,"flowers, bouquet, roses"
425,425,Post-a-Rose,21854267895,https://www.awin1.com/pclick.php?p=21854267895&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2Fassorted_rose_bouquet__________wi480he480moletterboxbgwhite.jpg&feedId=425&k=6cea331199fafa519987397f48d71fa5b52f833e,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2Fassorted_rose_bouquet__________wi480he480moletterboxbgwhite.jpg&feedId=425&k=6cea331199fafa519987397f48d71fa5b52f833e,393,Flowers,0,Post-a-Rose,PD-R24MX,Flowers,5060147260199,"Two Dozen Deluxe Assorted Roses","Nothing is more magnificent than long-stemmed, elegant roses and these are simply the best of the best. A brilliant and colourful bouquet of 24 Deluxe roses blend to present a radiant multi-coloured assortment.",,,https://www.post-a-rose.com/prod_cat/P_deluxe-assorted-roses--upgrade_3243_send-roses_1449.html,https://www.post-a-rose.com/prod_cat/images/assorted_rose_bouquet__________wi480he480moletterboxbgwhite.jpg,"Next Day",GBP,44.99,0,1,main,"flowers, bouquet, roses"
425,425,Post-a-Rose,21854267889,https://www.awin1.com/pclick.php?p=21854267889&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FDeluxe_Rose_Pink__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=3cae8160880f04bec4ffd4fb67db8f56b34b4fd4,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FDeluxe_Rose_Pink__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=3cae8160880f04bec4ffd4fb67db8f56b34b4fd4,393,Flowers,0,Post-a-Rose,PD-R24P,Flowers,5060147262254,"Two Dozen Deluxe Pink Roses","24 exquisite Deluxe Pink roses, will take the recipient's breath away. Accented with the finest seasonal foliage and exquisite wrap.",,,https://www.post-a-rose.com/prod_cat/P_deluxe-pink-roses--upgrade_3249_send-roses_1449.html,https://www.post-a-rose.com/prod_cat/images/Deluxe_Rose_Pink__________wi480he480moletterboxbgwhite.JPG,"Next Day",GBP,44.99,0,1,main,"flowers, bouquet, roses"
425,425,Post-a-Rose,21854267891,https://www.awin1.com/pclick.php?p=21854267891&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FDozen_Red_Rose_Handtied__________wi480he480moletterboxbgwhite.jpg&feedId=425&k=3beb08d1d05fbae1f2608ca1ea3f50c434b0a708,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FDozen_Red_Rose_Handtied__________wi480he480moletterboxbgwhite.jpg&feedId=425&k=3beb08d1d05fbae1f2608ca1ea3f50c434b0a708,393,Flowers,0,Post-a-Rose,PD-R24R,Flowers,5060147261950,"Two Dozen Deluxe Red Roses","Two Dozen Sensational, fresh-cut, long-stemmed Red Roses.",,,https://www.post-a-rose.com/prod_cat/P_deluxe-red-roses--upgrade_3199_send-roses_1449.html,https://www.post-a-rose.com/prod_cat/images/Dozen_Red_Rose_Handtied__________wi480he480moletterboxbgwhite.jpg,"Next Day",GBP,44.99,0,1,main,"flowers, bouquet, roses"
425,425,Post-a-Rose,21854267893,https://www.awin1.com/pclick.php?p=21854267893&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FDeluxe_Rose_Yellow__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=200af4f081c0273125efb023d59c44d8fb512a26,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FDeluxe_Rose_Yellow__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=200af4f081c0273125efb023d59c44d8fb512a26,393,Flowers,0,Post-a-Rose,PD-R24Y,Flowers,5060147262247,"Two Dozen Deluxe Yellow Roses","This bouquet of two dozen Golden Yellow Roses is sure to brighten someone's day. Hand-tied by our florists with seasonal lush foliage and delivered by guaranteed courier.",,,https://www.post-a-rose.com/prod_cat/P_deluxe-yellow-roses--upgrade_879_send-roses_1449.html,https://www.post-a-rose.com/prod_cat/images/Deluxe_Rose_Yellow__________wi480he480moletterboxbgwhite.JPG,"Next Day",GBP,44.99,0,1,main,"flowers, bouquet, roses"
425,425,Post-a-Rose,21854267907,https://www.awin1.com/pclick.php?p=21854267907&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FSplendor_Bouquet__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=157eb3dec36b71eb3a12d97b893071daaafb445c,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FSplendor_Bouquet__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=157eb3dec36b71eb3a12d97b893071daaafb445c,393,Flowers,0,Post-a-Rose,PD-SBS,Flowers,5060147262582,"Splendor Bouquet","A gorgeous bouquet of sunflowers and complimenting seasonal blooms that include roses, lilies, gerbera daisies in cheerful autumn colours. Accented by fresh foliage this arrangement will provide a ray of sunshine for the lucky recipient.",,,https://www.post-a-rose.com/prod_cat/P_splendor-bouquet_8456_deluxe-bouquets_172.html,https://www.post-a-rose.com/prod_cat/images/Splendor_Bouquet__________wi480he480moletterboxbgwhite.JPG,"Next Day",GBP,30,0,1,main,"flowers, bouquet"
425,425,Post-a-Rose,21854267909,https://www.awin1.com/pclick.php?p=21854267909&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FSerenity_Bouquet__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=743352bbe7bf3868392d4f77864158a3ec72029d,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FSerenity_Bouquet__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=743352bbe7bf3868392d4f77864158a3ec72029d,393,Flowers,0,Post-a-Rose,PD-STS,Flowers,5060147262605,"Deluxe Serenity Bouquet","A sophisticated bouquet that is hand-tied in shades of cream. With large headed roses, oriental lilies, lisianthis and santini chrysanthemums, this is a lavish and wonderful gift to receive, no matter what the occasion. Finished with seasonal foliage to create a simply stunning bouquet to send to someone special.",,,https://www.post-a-rose.com/prod_cat/P_deluxe-serenity-bouquet_8460_deluxe-bouquets_172.html,https://www.post-a-rose.com/prod_cat/images/Serenity_Bouquet__________wi480he480moletterboxbgwhite.JPG,"Next Day",GBP,40,0,1,main,"flowers, bouquet"
425,425,Post-a-Rose,21948526557,https://www.awin1.com/pclick.php?p=21948526557&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FDeluxe%2520Sunflowers%2520PD-SU12%2520Webv1__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=7fd0d6607ccbf90f4234354b9f3183e1e0322ab6,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FDeluxe%2520Sunflowers%2520PD-SU12%2520Webv1__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=7fd0d6607ccbf90f4234354b9f3183e1e0322ab6,393,Flowers,0,Post-a-Rose,PD-SU12,Flowers,5060147262322,"Deluxe Sunflowers","Deluxe Sunflower bouquet hand-tied with 12 sunflowers and complimenting solidago, as well as seasonal foliage. It is finished with decorate wrap and fabic ribbon.",,,https://www.post-a-rose.com/prod_cat/P_deluxe-sunflower-bouquet_8402_sunflowers_1457.html,https://www.post-a-rose.com/prod_cat/images/Deluxe%20Sunflowers%20PD-SU12%20Webv1__________wi480he480moletterboxbgwhite.JPG,"Next Day",GBP,30,0,1,main,"flowers, bouquet"
425,425,Post-a-Rose,21948772457,https://www.awin1.com/pclick.php?p=21948772457&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FSunshine%2520Bouquet%2520web%25201__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=beb4f6a553f90597e646b29286901dcc08c16bf0,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FSunshine%2520Bouquet%2520web%25201__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=beb4f6a553f90597e646b29286901dcc08c16bf0,393,Flowers,0,Post-a-Rose,PD-SUS,Flowers,5060147263466,"Sunshine Bouquet","Send a sunny splash of color and brighten their day with this dazzling bouquet of orange roses, purple and white lisianthus, yellow anatastia blooms and orange gerbera. Fragrant lilac stocks and greenbell foliage complete this Deluxe hand-tied arrangement that is guaranteed to brighten things up indoors no matter the weather outside.",,,https://www.post-a-rose.com/prod_cat/P_sunshine-bouquet_8794_summer-flowers_1467.html,https://www.post-a-rose.com/prod_cat/images/Sunshine%20Bouquet%20web%201__________wi480he480moletterboxbgwhite.JPG,"Next Day",GBP,29.99,0,1,main,"flowers, bouquet"
425,425,Post-a-Rose,21854267903,https://www.awin1.com/pclick.php?p=21854267903&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2Fvibrant_bouquet__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=13d5131b569461d8f56e8996357670b2b1935426,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2Fvibrant_bouquet__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=13d5131b569461d8f56e8996357670b2b1935426,393,Flowers,0,Post-a-Rose,PD-VBS,Flowers,5060147262056,"Vibrant Hand-Tied Bouquet","A bright and cheerful hand-tied bouquet, combines the very freshest and best flowers of the season. This Vibrant bouquet is perfect for any occasion.",,,https://www.post-a-rose.com/prod_cat/P_vibrant-handtied-bouquet_8364_deluxe-bouquets_172.html,https://www.post-a-rose.com/prod_cat/images/vibrant_bouquet__________wi480he480moletterboxbgwhite.JPG,"Next Day",GBP,30,0,1,main,"flowers, bouquet"
425,425,Post-a-Rose,21854267949,https://www.awin1.com/pclick.php?p=21854267949&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FPhalaenopsis_Orchid_web_v1__________wi480he480moletterboxbgwhite.jpg&feedId=425&k=e6628a93a7a81c254109885d0bdc8e741f3a79ba,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FPhalaenopsis_Orchid_web_v1__________wi480he480moletterboxbgwhite.jpg&feedId=425&k=e6628a93a7a81c254109885d0bdc8e741f3a79ba,393,Flowers,0,Post-a-Rose,PP-ORCH,Flowers,5060147262858,"Phalaenopsis Orchid","A Phalaenopsis Orchid presented stylish zinc pot. This double-stemmed Phalaenopsis Orchid is a great gift for expressing sentiments of joy. Easy to maintain indoors, this phalaenopsis can bloom 2 or 3 times on the same stem. Colour may vary according to supply.",,,https://www.post-a-rose.com/prod_cat/P_phalaenopsis-orchid_7709_orchid_1456.html,https://www.post-a-rose.com/prod_cat/images/Phalaenopsis_Orchid_web_v1__________wi480he480moletterboxbgwhite.jpg,"Next Day",GBP,24.5,0,1,main,"flowers, bouquet"
425,425,Post-a-Rose,21948526535,https://www.awin1.com/pclick.php?p=21948526535&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FPeace_Lily_web__________wi480he480moletterboxbgwhite.jpg&feedId=425&k=3ff40af168da98735b285d2d30c98e3c4525a4a1,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FPeace_Lily_web__________wi480he480moletterboxbgwhite.jpg&feedId=425&k=3ff40af168da98735b285d2d30c98e3c4525a4a1,393,Flowers,0,Post-a-Rose,PP-PL,Flowers,5060147260953,"Peace Lily","A magnificent Peace Lily with pure white flowers and lush green foliage. Presented in a cream ceramic pot - it makes an ideal gift.",,,https://www.post-a-rose.com/prod_cat/P_peace-lily_7987_plants_1451.html,https://www.post-a-rose.com/prod_cat/images/Peace_Lily_web__________wi480he480moletterboxbgwhite.jpg,"Next Day",GBP,19.5,0,1,main,"flowers, bouquet"
425,425,Post-a-Rose,21854267913,https://www.awin1.com/pclick.php?p=21854267913&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2Favalanche_rose_bouquet__________wi480he480moletterboxbgwhite.jpg&feedId=425&k=fe6eb3676d119bf69e05e3fd606ba8608c0f0263,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2Favalanche_rose_bouquet__________wi480he480moletterboxbgwhite.jpg&feedId=425&k=fe6eb3676d119bf69e05e3fd606ba8608c0f0263,393,Flowers,0,Post-a-Rose,PRAVA,Flowers,5060147262230,"Prestige Avalanche","This simply breath-taking arrangement consists a stunning mass of large headed white Avalanche roses that are accented by elegant cream spray chrysants and then surrounded by exuberant asparagus plumose, aspidistra, and robellini palms. The hand-tied bouquet is then exquisitely presented in a stylish woven wrap.",,,https://www.post-a-rose.com/prod_cat/P_prestige-avalanche-perfection_7910_send-roses_1449.html,https://www.post-a-rose.com/prod_cat/images/avalanche_rose_bouquet__________wi480he480moletterboxbgwhite.jpg,"Next Day",GBP,78,0,1,main,"flowers, bouquet"
425,425,Post-a-Rose,21854267921,https://www.awin1.com/pclick.php?p=21854267921&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2F3-month---Classic__________wi480he480moletterboxbgwhite.jpg&feedId=425&k=9d7d8848aac7991a1fd6d69be1f861d24acf4fff,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2F3-month---Classic__________wi480he480moletterboxbgwhite.jpg&feedId=425&k=9d7d8848aac7991a1fd6d69be1f861d24acf4fff,393,Flowers,0,Post-a-Rose,PS-3MTH,Flowers,5060147260564,"3 Months of Classic Flowers","With just one simple and easy order, you can send one of our classic bouquets each month for the next 3 months. This long lasting gift has a saving of over 30% on our normal prices. When a loved one deserves more than the best, this is the gift for you!",,,https://www.post-a-rose.com/prod_cat/P_classic-flowers-monthly-flower-gift_8692_send-roses-and-flowers_171.html,https://www.post-a-rose.com/prod_cat/images/3-month---Classic__________wi480he480moletterboxbgwhite.jpg,"Next Day",GBP,50,0,1,main,"flowers, bouquet"
425,425,Post-a-Rose,21854267923,https://www.awin1.com/pclick.php?p=21854267923&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2F6-month---Classic__________wi480he480moletterboxbgwhite.jpg&feedId=425&k=e942bcbd65fd5dad87edec2eba0e8301136e7a53,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2F6-month---Classic__________wi480he480moletterboxbgwhite.jpg&feedId=425&k=e942bcbd65fd5dad87edec2eba0e8301136e7a53,393,Flowers,0,Post-a-Rose,PS-6MTH,Flowers,5060147260571,"6 Months of Classic Flowers","With just one simple and easy order, you can send one of our classic bouquets each month for the next 6 months. This long lasting gift has a saving of over 30% on our normal prices. When a loved one deserves more than the best, this is the gift for you!",,,https://www.post-a-rose.com/prod_cat/P_classic-flowers--6-monthly-gifts_8693_send-roses-and-flowers_171.html,https://www.post-a-rose.com/prod_cat/images/6-month---Classic__________wi480he480moletterboxbgwhite.jpg,"Next Day",GBP,95,0,1,main,"flowers, bouquet"
425,425,Post-a-Rose,21948526537,https://www.awin1.com/pclick.php?p=21948526537&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FClassic_Carnations_12__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=833348681949b9f1ae0d55e5ef4868627b431caf,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FClassic_Carnations_12__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=833348681949b9f1ae0d55e5ef4868627b431caf,393,Flowers,0,Post-a-Rose,PS-CA12CL,Flowers,5060147263374,"Classic Carnations - 12 stems","This long-lasting and excellent value bouquet includes 12 stems of assorted discovery and fancy carnation blooms with complimenting gypsophila. The carnations are an assortment of cerise, lemon, pink and white colours.",,,https://www.post-a-rose.com/prod_cat/P_classic-carnations_8750_carnations_1551.html,https://www.post-a-rose.com/prod_cat/images/Classic_Carnations_12__________wi480he480moletterboxbgwhite.JPG,"Next Day",GBP,14.99,0,1,main,"flowers, bouquet"
425,425,Post-a-Rose,21948526543,https://www.awin1.com/pclick.php?p=21948526543&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FCarnations_Pink_12_web__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=13ed9dfabf4e4946c406aec9650e23181937a617,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FCarnations_Pink_12_web__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=13ed9dfabf4e4946c406aec9650e23181937a617,393,Flowers,0,Post-a-Rose,PS-CA12PI,Flowers,5060147262803,"Pink Carnations - 12 stems","A beautiful selection of 12 long-lasting Carnations in pink colours. Our Carnations are guaranteed for 14 days and we send our Carnations in bud to ensure your receive maximum vase life.",,,https://www.post-a-rose.com/prod_cat/P_pink-carnations_8521_carnations_1551.html,https://www.post-a-rose.com/prod_cat/images/Carnations_Pink_12_web__________wi480he480moletterboxbgwhite.JPG,"Next Day",GBP,14.99,0,1,main,"flowers, bouquet"
425,425,Post-a-Rose,21948526549,https://www.awin1.com/pclick.php?p=21948526549&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FPS-CA16YEv1__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=b683b3616494ba09d9eed5ac5438ef68534154b4,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FPS-CA16YEv1__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=b683b3616494ba09d9eed5ac5438ef68534154b4,393,Flowers,0,Post-a-Rose,PS-CA12YE,Flowers,5060147262872,"Yellow Carnations - 12 stems","A beautiful selection of 12 long-lasting Carnations in yellow colours. Our Carnations are guaranteed for 14 days and we send our Carnations in bud to ensure your receive maximum vase life.",,,https://www.post-a-rose.com/prod_cat/P_yellow-carnations_8552_carnations_1551.html,https://www.post-a-rose.com/prod_cat/images/PS-CA16YEv1__________wi480he480moletterboxbgwhite.JPG,"Next Day",GBP,14.99,0,1,main,"flowers, bouquet"
425,425,Post-a-Rose,21948526539,https://www.awin1.com/pclick.php?p=21948526539&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FClassic_Carnations_18__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=0ce223cdc6904392fcddf997c1502411993bc1b7,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FClassic_Carnations_18__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=0ce223cdc6904392fcddf997c1502411993bc1b7,393,Flowers,0,Post-a-Rose,PS-CA18CL,Flowers,5060147263664,"Classic Carnations - 18 stems","This long-lasting and excellent value bouquet includes 18 stems of assorted discovery and fancy carnation blooms with complimenting gypsophila. The carnations are an assortment of cerise, lemon, pink and white colours.",,,https://www.post-a-rose.com/prod_cat/P_50-extra-classic-carnations_8751_carnations_1551.html,https://www.post-a-rose.com/prod_cat/images/Classic_Carnations_18__________wi480he480moletterboxbgwhite.JPG,"Next Day",GBP,17.99,0,1,main,"flowers, bouquet"
425,425,Post-a-Rose,21948526545,https://www.awin1.com/pclick.php?p=21948526545&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FCarnations_Pink_18_web__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=a02392f38f6e805d61dbdeca0ab003eecf213d85,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FCarnations_Pink_18_web__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=a02392f38f6e805d61dbdeca0ab003eecf213d85,393,Flowers,0,Post-a-Rose,PS-CA18PI,Flowers,5060147263688,"Pink Carnations - 18 stems","A beautiful selection of 18 long-lasting Carnations in pink colours. Our Carnations are guaranteed for 14 days and we send our Carnations in bud to ensure your receive maximum vase life.",,,https://www.post-a-rose.com/prod_cat/P_50-extra-pink-carnations_8522_carnations_1551.html,https://www.post-a-rose.com/prod_cat/images/Carnations_Pink_18_web__________wi480he480moletterboxbgwhite.JPG,"Next Day",GBP,17.99,0,1,main,"flowers, bouquet"
425,425,Post-a-Rose,21948526551,https://www.awin1.com/pclick.php?p=21948526551&a=444089&m=425,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FPS-CA24YEv1__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=3dc90652e9265eead7d6f2a0f565b6b7dc599939,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.post-a-rose.com%2Fprod_cat%2Fimages%2FPS-CA24YEv1__________wi480he480moletterboxbgwhite.JPG&feedId=425&k=3dc90652e9265eead7d6f2a0f565b6b7dc599939,393,Flowers,0,Post-a-Rose,PS-CA18YE,Flowers,5060147263701,"Yellow Carnations - 18 stems","A beautiful selection of 18 long-lasting Carnations in yellow colours. Our Carnations are guaranteed for 14 days and we send our Carnations in bud to ensure your receive maximum vase life.",,,https://www.post-a-rose.com/prod_cat/P_50-extra-yellow-carnations_8553_carnations_1551.html,https://www.post-a-rose.com/prod_cat/images/PS-CA24YEv1__________wi480he480moletterboxbgwhite.JPG,"Next Day",GBP,17.99,0,1,main,"flowers, bouquet"
